id,slug,name,address,description,lat,lon,website,is_farm,is_foodartisan,is_distributor
6626239,iona-farm-llc,IONA FARM LLC,"7252 Jefferson Mill Road Scottsville, VA 24590","Iona Farm is a small farm on conserved land, and has recently certified organic by Oregon Tilth. We are primarily known for our free-range heritage breed laying flock as well as our quality produce. Iona sells at the Scotsville Farmer's Market as well as Nelson County and also offers a membership CSA.
Some of the produce grown:
Eggs, greens, herbs, tomatoes, cucumbers, peppers, beans, sugar snap and snow peas, potatoes, onions, eggplants, peppers, leeks, cabbage, cauliflower, broccoli, squash, zucchini.",37.837841,-78.485739,www.ionafarm.net,1,0,0
6644036,broadview-ranch,Broadview Ranch,"1397 Zollman’s Mill Rd. Lexington, VA 24450","Grass-fed Beef: 

Our beef is raised solely on the forage from our pastures – no grain, no antibiotics, no hormones, and no pesticides.  Every day our cattle get a fresh paddock of grass and fresh water from our springs and wells.  The result is a delicious and nutritious product that is superior to the supermarket beef: lower fat, lower calories, higher Omega-3’s, higher beta-carotene, and higher cancer fighting CLA’s.  Additionally, our grazing methods not only improve the health of our beef but also the land, increasing the fertility of the pastures.

Forest-fed Pork:

Our delicious forest fed pork comes from hogs which like all of our animals, live a far different life from their counterparts on industrial farms.  Our pigs’ diet includes sunshine, green grass, organic grains and rooting in the woods for acorns and tubers.  The natural diet of our pigs results in healthy and nutritional pork full of vitamins, minerals and good cholesterols not found in supermarket pork.

Free-range Eggs:

Our eggs are produced by our free range chickens that work in a symbiotic relationship with our cattle herd.  Our mobile chicken coop follows behind our cattle, rotating daily.  Each day our chickens roam the fields getting their fill of bugs and grass.  The result is beautiful eggs with a nutritious rich yolk and incredible flavor!

Broadview Ranch is a multigenerational family farm located just south of Lexington, VA.  

We are focused on producing good food – good for the body, good for the palate, good for the land, good for the animals, and good for our community.  

We currently raise beef, pork and eggs for sale by the cut at our farm store, various farmers’ markets, our buying clubs and CSA.

Please visit the store to place your order or contact us.
 
 
 
The first tracts of what today make up Broadview Ranch were purchased in the 1920′s by Tex Tilson, the grandfather or great-grandfather of the current farmers.  It has been farmed using similiar methods by the family ever since.  In 2008, the family decided to expand the business by selling directly to consumers.  We have greatly enjoyed the challenge and interactions that have resulted from that decision.  Please come be a part of what we are doing.",37.7840208,-79.4428157,http://www.broadviewranch.com,1,0,0
6645128,cacklin-hen-farm,Cacklin' Hen Farm,"county road 36, Steamboat Springs, Colorado",We are a sustainable farm in Steamboat Colorado. We grow veggies and pastured poultry.,40.5259724,-106.8233982,,1,0,0
6655095,my-dad-me-family-farm,My Dad & Me Family Farm,"Powder Springs, GA","Our passion is to produce fresh, wholesome, local, sustainable, healthy food for our family & yours and in the process bring glory to our Lord & Saviour Jesus Christ.

Please visit our website for more detailed information.  Be sure to enter your e-mail address to receive an e-mail explaining exactly how to purchase from our farm.",33.8595491,-84.683824,http://www.mydadandmefamilyfarm.com,1,1,0
6671021,new-century-farm,New Century Farm,"Shullsburg, WI","Small, family-owned and run operation. They aim to deliver the highest quality, healthiest eggs possible with the least negative impact on the environment, while promising a fair price to our customers and still earning a decent living for their family.",42.5733354,-90.23096,,1,0,0
6678032,wrong-direction-farm,Wrong Direction Farm,"431 Seebers Lane, Canajoharie, NY","Wrong Direction Farm raises pastured pigs, and has limited seasonally available pasture raised poultry and veal. Grassfed beef is in the works, but it will be a few years until the herd is assembled.
Our pigs are on pasture and in the wooded fencerows from April through November. In the winter we bring the pasture to them, in the form of hay harvested from our fields. We grow kale, pumpkins, oats, and root crops for the pigs, and we continue to play with the mixture to find optimal homegrown feed. We supplement their forage with organic grain, whey from a neighborhood cheese shop, and vegetables from a local wholesaler. We prefer to sell pork by the whole pig or half pig, but we occasionally have individual cuts for sale.

In the fall we sell 10 pound boxes of pasture raised veal.  Veal calves are fed milk (not milk replacer) and grass.  Early reservations are required since supplies are limited.

Pasture raised meat chickens are available during the summer and fall, but pre-orders are preferred to guarantee availability.  Our chickens are fed certified organic feed.

Thanks for your interest. Please call or email with any questions.",42.8955775,-74.5899931,http://www.facebook.com/WrongDirectionFarm,1,0,0
6682112,vital-farms,Vital Farms,"4507 Brandt Rd Austin, TX 78744","Pasture raised eggs from our flagship farm at Onion Creek in Austin Texas and a number of independent family farms that uphold the Vital standards. Focusing on respect for the animals, Vital Farms raises their birds on certified organic pasture where they can roam around and forage.  Out of consideration for the land, the consumers, and the chickens, Vital Farms never uses hormones or antibiotics for their animals, and all supplemental feed the chicken's receive is also certified organic.    Vital Farms' eggs are widely available through farmers markets, Whole Foods, and many other markets and vendors.  Additionally, you can find Vital Farms eggs on restaurant menus throughout Austin and beyond.",30.160189,-97.7704678,http://vitalfarms.com/,1,0,1
6682126,manning-hill-farm,Manning Hill Farm,"79 Old Manning Hill Road Winchester, NH 03470","Producing Grade A pasteurized non homogenized milk (Whole & Chocolate) bottled on our farm from our heritage herd of grass fed Dutch Belted cows.  Also raises grass fed beef, pastured pork, eggs and chicken.",42.7343716,-72.4083093,www.manninghillfarm.com,1,1,0
6682128,petaluma-egg-farm,Petaluma Egg Farm,"Petaluma, CA",Family run cage-free egg farm distributing fresh eggs all over northern California. They strive to provide affordable products to people who care about how they were produced.,38.232417,-122.6366524,http://www.petalumaeggfarm.com/index.html,1,0,1
6695053,farm-house-beef,Farm House Beef,"Marshall, NC",Carolyn and Mike Bradley raise Farm House Beef on the same farm where Carolyn grew up!,35.7973284,-82.6840251,http://www.farmhousebeef1.com/,1,0,0
6695127,white-gates-farm,White Gates Farm,"2153 Cleveland Hill Road, Tamworth, NH",We're a family owned and operated farm in the hills of the White Mountains in New Hampshire.,43.8535256,-71.3407473,www.whitegates-farm.com,1,0,0
6700089,decimal-place-farm,Decimal Place Farm,"4314 Almach Avenue  Conley, GA 30288","Decimal Place Farm is a dairy goat farm on about 18 acres in Conley, Georgia, not far from Hartsfield International Airport and Atlanta. Our milkers--mostly American Saanens, plus some recorded grades (cross-breeds)--have been getting their milking stars on a regular basis for years. Decimal Place Farm is run by Mary Rigdon.
We founded Decimal Place Farm with the dream of providing healthy, tasty goat milk and cheese for our family. Building on a ""Rock Point""-solid foundation (with additional Des Ruhigestelle and Briarwind bloodlines), for 15 years we have selected primarily for milk production and secondarily for the structural features that score well in the show ring. Even so, Decimal Place Zenyatta is a permanent champion who has won her class at the ADGA national show. Our herd has been on DHIR standard milk test for almost the whole 15 years. Our herd has been CAE-free for more than 12 years, and is also free of CL and Johnes. Decimal Place Farm pioneered the national goat scrapie program in Georgia, and our herd is approaching export status in that program.

Mary is a self-taught cheesemaker who has won awards nationally and who is always experimenting with new varieties, usually with terrific results. Mary regularly teaches popular classes on the basics of cheesemaking and goat husbandry.",33.636847,-84.329466,http://home.comcast.net/~edwardrigdon/,1,1,0
6708013,tuckahoe-lamb-and-cattle-company,Tuckahoe Lamb and Cattle Company,"989 Cartersville Road, Cartersville, VA 23027","Tuckahoe Lamb and Cattle Co. is a multi-species, grass based family farm. We raise grass-fed beef and dairy cattle, grass-fed lamb, pastured pork and rabbit and holiday turkeys.  We also maintain a laying hen flock of approximately 350 hens for fresh eggs. We invite you to share in one of the Richmond Area’s best kept secrets: all the goodness Tuckahoe Lamb and Cattle Co. has to offer. Enjoy our naturally raised meats, eggs, dairy and fiber.",37.5904146,-78.1737205,tuckahoeplantationlivestock.com,1,0,0
6709040,natures-way-farm-seafood,Natures Way Farm & Seafood,"115 Crystal Ct. Hampstead, North Carolina 28443","We are a small farmstead that has national award winning goat cheeses.Allof our cheeses are made in small batches by hand,including chevre, blue, feta, gouda, mozzarella, romano,cheddar and pepperjack.The secret ingredient to all our products is LOVE. Love for each the land , for our animals and for what we do.We work hard 7 days a week, but we do it because we want to. We also make goat milk soap,shampoo & lotion. My husband is a commercial fisherman and we sell his catch at the farm. I also sell raw goat milk for animal use and we sell a few milk goats and kids.",34.418965,-77.620316,http://www.natureswayfarmandseafood.com/,1,1,0
6709062,river-ranches-beef,River Ranches Beef,"PO Box 881150 Steamboat Springs, CO 80488",,40.49,-106.83,,1,0,0
6711101,dam-ranch,Dam Ranch,"1356 Dam Rd, Bradenton, Fl 34212","You do have a choice! Dam Ranch is a local all natural ranch (no steroids, no growth hormones, no implants). Co-op options are available so even small families have access to local all-natural beef.",27.485197,-82.3553529,http://thedamranch.net/,1,0,0
6717006,wholesome-family-farm,Wholesome Family Farm,"Cottage Grove, OR","A CSA Herd Share business in Oregon. Get fresh unpasteurized unhomogenized milk, butter, cream at drop off points around Oregon every week.",43.797623,-123.0595246,http://wholesomefamilyfarm.com/,1,0,0
6722047,grazing-angus-acres,Grazing Angus Acres,"125 Bartel Road, Ghent, NY 12075","GRAZIN' ANGUS ACRES is committed to raising the finest quality Grass-Fed and Finished Black Angus in a sustainable 2,000-acre eco-friendly environment. Our Black Angus enjoy the lush rolling hills of northern Columbia County, New York as they graze large pastures of high energy grasses.  Grazin' is the first in the region (""the farm with the windmill"") to harness the area's natural wind power for a large percentage of electrical needs.",42.304341,-73.662153,http://www.grazinangusacres.com/,1,0,0
6725025,sparkmans-cream-valley,Sparkman's Cream Valley,"Sparkman's Cream Valley 1263 Rossman Dairy Road Moultrie, Georgia 31768","In 1967 Ross Sparkman purchased a small dairy in Colquitt County and Sparkman's Dairy was born. From the beginning, the new dairyman operated by the philosophy he and his family were ""stewards of the land,"" following environmentally sound waste management and soil conservation practices. Committed to quality, Ross believed in treating his all-jersey cows with care, not using artificial hormones* and in producing the finest dairy products possible.

The same core values are in force today as son Ricky Sparkman and his three sons Matthew, Ryan and Dustin begin a new phase in the life of the dairy with Sparkman's Cream Valley. Beginning in 2007, Sparkman's now offers a line of custom, high-quality dairy products in a new production facility right on the farm, using milk from their own cows.

Sparkman's plans to continue their ""quality first"" practice by purchasing local strawberries, blueberries, pecans and other local ingredients for their ice cream flavors.

Taste is what it is all about – and taste is a significant difference in the Sparkman Cream Valley dairy products. In fact, some folks have called the taste of our dairy products ""heavenly."" We appreciate the compliment! To answer those who wonder how we do it...well, here's our secret: we still maintain artificial hormone* free, all-jersey cows so the initial dairy product is of the highest quality – resulting in superior tasting milk, buttermilk, yogurt, butter and ice cream. That's it. Nothing fancy...just outrageously delicious dairy that will leave you asking for more.",31.179908,-83.7890631,http://sparkmanscreamvalley.com/,1,1,0
6728023,my-mothers-garden,My Mother's Garden,"3819 County Road 579 South Wimauma, FL  33598","This 90 acre family farm sells USDA certified organic culinary herb plants and citrus fruits.   In addition we raise grass-fed beef, Berkshire pork and farm eggs from pastured hens. Visit our store, Mabry's Market (813-957-3148), at 5129 State Road 674 in Wimauma to purchase farm products.",27.6512438,-82.2943459,http://www.mymothersgarden.com/,1,0,0
6729026,good-earth-farms,Good Earth Farms,"Mike & Deb Hansen Good Earth Farms 10431 Mayflower Road Milladore, WI  54454","Hello.  We are Mike and Deb Hansen, and along with our three children, we own and operate an 80 acre farm named ""Gifts From the Good Earth"" near the central Wisconsin community of Milladore. We strongly believe in the benefits of organic production and raise our grass-fed Belted Galloway beef cattle in methods that meet and exceed the National Organic Program standards. In 1998, we achieved organic certification and are currently certified by the Midwest Organic Services Association (MOSA).  Over the years, we have been innovative leaders in the pasture raising of Pasture-Raised Chickens and Turkeys, and have included Pastured Pork and lamb as well.

Good Earth Farms, (not to be confused with or family's farm ""Gifts From the Good Earth Farm"" is the culmination of years of friendships between our farm and five other organic pasture-raised farm families in Wisconsin.  Because time marches on, kids get older and move away, and life throws a curve ball at us once and a while, Good Earth Farms came into being so that we could continue to offer our friends and customers the humanely raised organic meats that they needed.

Our herds and flocks are grazed in an Intensive Rotational Grazing system to ensure that they are eating only from lush, tender pasture, which is grown from soils receiving only natural amendments such as compost, green manures and minerals. Because of this, we believe that you will find our meat to be a more pure, fresh and flavorful product than most.

Our beef and pork is processed in a USDA inspected butcher shop (Pete's Market) and packaged in easy to use portions. Our poultry is processed in a USDA inspected facility, packaged and frozen whole or in many different packaging options. We would love to hear your comments and questions; please call us toll free: 1-888-941-4343, or use our feedback page to send us an e-mail.",44.6041308,-89.8548476,http://www.goodearthfarms.com/,1,0,0
6746008,a-better-way-beef,A Better Way Beef,"17500 FM 1097, Willis TX. 77378","A Better Way raises cattle and pigs on pasture without the use of hormones, vaccines or antibiotics.  The beef is slaughtered humanely under state inspection, and then dry-aged for at least 2 weeks.  The pork is from domestic breeds that forage for grubs, roots, acorns and pecans on over 600 acres of pasture.  All of the meat from A Better Way is clean, lean and healthy.",30.4922041,-95.3954449,http://abetterwaybeef.weebly.com/,1,0,0
6748030,south-texas-heritage-pork,South Texas Heritage Pork,"Floresville, TX","It started as a desire to provide some better options for our family.  We purchased a pig from a local source to feed out.  It was some of the best pork we had ever tasted, and we knew exactly what we were eating because we had complete control over what our animals were fed.  

Then we decided if we were going to raise the best pork possible, we had to start with the best pigs possible.  We had plenty of space, and really wanted to go back to a different time when things were a lot more simplified, a lot less automated and a lot more natural.  Cramped, confined corrals of todays Commercial Pig Farmer did not appeal to us. 

We read everything we could find about grass feeding and pasture raising pigs.  We wanted our animals to be happy, healthy, and to have as much freedom as we could provide.  Around every corner we found the same answers - heritage breeds, such as Tamworth and Large Blacks.

These old breed pigs developed the skills needed to survive off of the land.  They love to graze on fresh grass during the summer months, and are equally happy with locally grown grains we provide as supplements.  

We never give any of our animals growth hormones, steroids or unnecessary antibiotics.  These are slow maturing animals, taking several months longer than standard market pigs to reach full maturity.

Our animals are treated with dignity, love and respect.  If you would like to take a tour of our farm, email us at: sotxhp@aol.com or info@southtexasheritagepork.com",29.1335781,-98.1561192,www.southtexasheritagepork.com,1,0,0
6763001,prairie-pure-cheese,Prairie Pure Cheese,"P.O Box 805, Belvidere, IL 61008","A small family farm of about 90 cows, this dairy is Farmer Certified rBST free. The cows live in comfortable environments and receive balanced diets based on homegrown forages and grains, with summer access to pasture.",42.2639098,-88.8442674,www.prairiepurecheese.com,1,1,0
6790049,little-eorthe-farm,Little Eorthe Farm,"21415 Orville Road East, Orting, WA 98360","Little Eorthe (olde English way of spelling Earth) Farm is a welcoming place where sustainability, stewardship and social justice all come together.  We offer a full range of seasonably, organically grown produce including fruit, vegetables, culinary and medicinal herbs, hops, honey, and flowers. The majority of our crops are of heirloom heritage allowing us to practice seed saving religiously. In addition, we raise pigs, chicken, turkeys, ducks, sheep and alpacas and weave their husbandry and their ‘unique’ gifts into the choreography of working the land.   We have CSA members, participate at local farmers markets and a farm stand on site",47.061849,-122.188354,www.littleeorthe.org,1,0,0
6806015,windy-acres-farm,Windy Acres Farm,"41 Besemer Road, Waverly, NY 14892","Windy Acres Farm is a small family farm with a strong belief in locally raised real food. Our farm practices are all natural, pesticide free, antibiotic free, humane with great respect to the land and resources God has given us. We are located on Besemer Rd, just off Ellis Creek Road, in North Barton, NY. We offer pasture raised chicken, turkey, and free range eggs. 

We are in the process of obtaining organic certification, but make The Farmer's Pledge to our customers, employees, and animals. The Farmer’s Pledge is a commitment to a broad set of principles that go far beyond the National Organic Program by addressing labor issues, community values and marketing. 
  
All our animals are raised on pasture and spend the day in the fresh air and sunshine. They are also given certified organic feed from Lakeview Organic Grain and are never given antibiotics or hormones. 

Our roaster chickens and free-range eggs are available on farm by appointment. Turkeys are available in November with pre-order. We are now taking CSA pre-orders for chicken and turkey for our 2012 season. 

Thank you for your interest in Windy Acres Farm",42.097647,-76.489407,www.windyacresfarmny.com,1,0,0
6822008,diamond-y-farm,Diamond Y Farm,"1342 Hwy 95 South Smithville, Texas 78957","Ed and Charlotte Yeisley are retired.  Or so they say.  This hard-working and driven couple retired into farming, a business that hardly gives time enough to put your feet up.  Their farm, located in Smithville, Texas, produces fresh brown eggs and a wide variety of vegetables, all available at the River Valley Farmers Markets year-round.  Their chickens are free roaming vegetarians who never receive hormones or antibiotics.  Ed learned organic practices from his father, which he now puts to use at Diamond Y Farms.  Their produce is grown as naturally as possible without the use of pesticides or chemicals.  ""We enjoy our lives as farmers, although it is a hard life, it is fulfilling to eat what you produce and know that there were no poisons in creating any of our products.""",30.0482364,-97.1864901,,1,0,0
6823016,lake-meadow-naturals,Lake Meadow Naturals,"10000 Mark Adam Rd, Ocoee, FL","Lake Meadow Naturals is a local egg farm producing fabulous chicken and duck eggs from happy hens. Our chicken eggs have a lovely brown shell that’s good for boiling as they retain their farm freshness. Our duck eggs are produced form happy Khaki Campbell and Peking ducks basking on Lake Meadow Farms, right here in Central Florida.  All have a delicious yolk that will take you back to a more traditional era.Try them deep-fried with an asparagus salad, poached and garnished with some freshly cracked peppercorns, or baked for a delicious and nutritious dinner.  Their divinely rich flavor is great for mayonnaise, cakes and custards.

Our poultry is a healthy, natural product that has never received any growth hormones or antibiotics.  All are fed an exclusively vegetarian diet with no animal by-products and are raised in stress-free conditions, allowing them to reach their full potential.  All of our poultry is minimally processed and USDA inspected for wholesomeness.

Our feed is locally ground and our egg cartons are produced right here in Zellwood from recycled Orlando newsprint.  We believe in sustaining a better environment for all of us.",28.598852,-81.5235019,http://lakemeadownaturals.com,1,0,0
6884001,reevis-mountain-school,Reevis Mountain School,"Roosevelt, AZ","We have farmed here in the wilderness for 32 years, on an inholding in the Tonto National Forest, way off the grid! We also make herbal remedies and teach classes on self-reliance skills. Please visit our website!",33.6675484,-111.1342893,http://www.reevismountain.org,1,0,0
6980004,sweet-tree-farm,Sweet Tree Farm,"138 Karker Road, PO Box 88, Carlisle, NY 12031","Sweet Tree Farm offers grass fed beef, pastured pork, pastured chickens (eggs from pastured chickens!), and maple syrup. They farm 200 acres in the town of Carlisle. They do not use growth hormones or routinely use antibiotics.",42.743589,-74.4941571,http://www.sweettreefarmny.com/,1,0,0
6999001,northshire-farm,Northshire Farm,"1067 Route 20, West Winfield, NY",,42.8888069,-75.1504688,http://www.facebook.com/northshirefarm,1,0,0
7022054,marksbury-farm-market,Marksbury Farm Market,7907 Nicholasville Road Lancaster KY 40444,"MARKSBURY FARM MARKET makes artisanal charcuterie products. We also have a small scale, locally owned, Butchers Shop, Farm Market, and Processing Facility.

We partner with local farmers who share our commitment to sustainable, humane, and natural production methods.

We use traditional and modern methods to deliver an array of high quality, healthy, and fresh products.

Please come in and reconnect with your food sources, and be a part of a productive local food network.",37.8714363,-84.5565858,www.marksburyfarm.com,0,1,0
7027038,square-peg-farm,Square Peg Farm,"6370 NW Evers Road, Forest Grove, OR","Square Peg Farm grows a variety of fruits and vegetables and raises hogs to sell directly to restaurants and consumers. They are dedicated to local, sustainable, and wholesome food.",45.568864,-123.090435,http://www.squarepegfarm.com,1,0,0
7029022,forstbauer-natural-food-farm,Forstbauer Natural Food Farm,"49350 Prairie Central Road, Chilliwack BC V2P 6H3","We are a Family Farm located on in beautiful Chilliwack, British Columbia. We grow and raise produce that is both organically certified and biodynamically certified.",49.1471837,-121.8595445,www.forstbauer.com,1,0,0
7032044,many-fold-farm,Many Fold Farm,"7850 Rico Road, Palmetto, GA","Our lambs are born and raised entirely on our farm here in beautiful Chattahoochee Hill Country. They've eaten nothing but mother's milk and fresh green grass (fertilized by chickens, not chemicals) their whole lives. They are completely free of synthetic hormones, antibiotics, and are always humanely handled.


Meat from grassfed, pasture-raised animals is highly nutritious, full of trace minerals and nutrients simply absent in industrially-raised meats. Our lambs are rich in Omega-3 fats and Conjugated Linoleic Acid (CLA), both of which have been shown to have anti-cancer properties. CLA is especially important for developing lean body mass and maintaining healthy weight. Best of all, it tastes wonderful: tender, nutty, and sweet.

Our meat is the product of a belief that healthy land makes for healthy animals makes for healthy people.",33.5426286,-84.7420786,www.manyfoldfarm.com,1,0,0
7059001,range-brothers,Range Brothers,"Capay Valley, CA","pasture-based farm, recently launched a ine of fresh pork cuts, sausages, as well as hardwood smoked bacon and ham (with no added nitrites).",38.7107366,-122.0471933,http://www.rangebrothers.com/,1,0,0
7059010,the-good-farm,The GOOD Farm,"PO Box 4275 Vineyard Haven, MA",,41.4542786,-70.6036395,,1,0,0
7060015,maple-view-farm,Maple View Farm,"192 Salmon Brook Street Granby, CT 06035","In 1950, Bill and Evelyn Bogli found 50 beautiful acres in Granby, CT to move their young family and take over an existing dairy operation.  After coming out of the milking business, the farm was used to board horses and ponies as it still does today.  As third generation farmers, Jason and Kate Bogli are committed to keeping this land in the center of their town a working farm.  They now raise cows, chickens, goats and pigs in addition to boarding and leasing horses and providing beginner horseback riding lessons.  Stop by the farm store for locally grown meats.",41.941345,-72.7898869,www.mapleviewhorsefarm.com,1,0,0
7065020,grove-creek-farm,Grove Creek Farm,"10 Legacy Rd, Crawford, GA 30630",Grove Creek Farm is a 300 acre farm located in the Piedmont of Georgia dedicated to the preservation of agrarian landscapes and lifeways.,33.9021929,-83.145854,http://www.grovecreekfarm.org/home,1,0,0
7081032,carman-ranch,Carman Ranch,"67357 Promise Road, Wallowa, OR","A fourth-generation family ranch, Carman is committed to managing their land and animals responsibly. Theirs was the first Oregon ranch to earn grassfed beef certification from Food Alliance, and they continue to meet the high standards of humane animal husbandry.",45.609778,-117.548337,http://www.carmanranch.com/,1,0,0
7083006,springer-mountain-farms,Springer Mountain Farms,"Mt. Airy, GA",,34.5187106,-83.5007265,http://springermountainfarms.com/,1,0,0
7089001,freedom-organix,Freedom Organix,"8406 Maxon Road, Harvard IL  60033",,42.448544,-88.665075,www.freedomorganix.com,1,0,0
7094010,chicken-thistle-farm,Chicken Thistle Farm,"2039 Barnes Road, Walworth, NY",We have a great story - visit us at www.chickenthistlefarm.com to read all about it...  or follow us as a small farm on our weekly podcast - called the Chicken Thistle Farm CoopCast!,43.111074,-77.284426,http://www.chickenthistlefarm.com,1,0,0
7123024,w-bar-m-sheep-and-wool,W Bar M Sheep and Wool,"7100 N Frisco Rd, Yukon, OK","Chemical free fruits and vegetables.  We specialize in heirloom varieties, free range eggs, lamb, wild boar and chemical free chicken.",35.543064,-97.776291,http://www.wbarmsheepandwool.com/,1,0,0
7154023,foggy-river-farm,Foggy River Farm,"Healdsburg, CA","We're a small, sustainable family farm with a passion for community and chemical-free food. We have a CSA program that runs from May through November, and also sell at the Healdsburg and Santa Rosa farmers markets.",38.6104658,-122.8691609,http://www.foggyriverfarm.org,1,0,0
7172008,rancho-ojo-de-agua,Rancho Ojo de Agua,"3619 Broadway, Suite 4, San Antonio, TX 78209",,29.4603928,-98.4675737,www.elojodeagua.com,1,0,0
7178001,peeler-farms,Peeler Farms,"Floresville, TX",Peeler Farms poultry never see cages. We do not give our birds any medications or medicated feed. The clean environment we raise them in keeps any illness at bay. The biggest danger for the birds seems to be predators — on land and flying. We use electric fencing to protect them from the land predators but the flying predators are keeping us running in circles.,29.1335781,-98.1561192,http://www.peelerfarms.com/,1,0,0
7249011,dickinson-college-farm,Dickinson College Farm,"553 Park Drive, Boiling Springs, PA","The Dickinson College Farm is a 50-acre living laboratory that is Certified Organic and Food Alliance Certified. Located just 6 miles from the college's main campus, the farm maintains six to eight acres in food production in a given year. The majority of the harvest is delivered to the campus dining hall.

A significant portion of the harvest is earmarked for the farm's Campus Supported Agriculture (CSA) Program, which feeds over 120 families. The Farm also maintains a thriving stand at Carlisle, PA’s producer-only Farmers On The Square market, sells produce to local restaurants, and donates thousands of pounds of fresh produce to Carlisle's local food bank, Project S.H.A.R.E, throughout the growing season.

Dickinson College students assist with all aspects of the farm’s food production as employees or volunteers. In addition to raising Certified Organic produce for the college dining hall and our CSA program, the farm supports the academic interests of students and faculty, promotes renewable energy through solar applications and promotes a greater awareness among students about how food is generated using techniques that help sustain natural ecosystems.

The farm manages a small flock of sheep, grass-fed beef cattle, laying hens and broiler chickens. The farm's livestock are managed on pasture through a rotational grazing program that provides the animals with year-round forage, sunlight and fresh air which minimizes disease issues and supports overall animal health.

We integrate agroecological theories and practices to create an ecosystem that is self-supporting and not dependent on synthetic inputs. Through well-organized crop rotations, green manures, and compost applications, the soil at the Dickinson Farm is able to grow quality crops.

Through programs such as Farm, Cook, Eat and the hosting of school groups and events, Dickinson College Farm serves as a venue for the Dickinson community and its neighbors to experience a holistic approach to land stewardship rooted in management practices that work to sustain the natural environment. Come visit us!",40.1407703,-77.1408248,http://blogs.dickinson.edu/farm/,1,1,0
7312012,four-mile-farm,Four Mile Farm,"912 Four Mile Church Road, Ball Ground, GA 30107","With sheep and cattle roaming pastures freely, Four Mile Farm is home to healthy animals free of stress and able to eat as much grass as they want!  The sheep and cattle are well adapted to their farm life and helping train the Australian Sheperds, just like in the movie ""Babe""!  As a small operation, availability is limited at times.",34.408443,-84.3103299,http://www.grassfedisbetter.com/home/about-us,1,0,0
7313029,lazy-b-farm,Lazy B Farm,"Statham, GA","Lazy B Farm in an educational homestead, passionate about helping others achieve their “homesteading” lifestyle no matter if they live in an apartment, in the city or on 100 acres in the country. Where do you start? Sign up for a workshop and learn how to spin wool or raise chickens. For the less hands on folks, goods can be ordered online.",33.9651127,-83.596555,http://thelazybfarm.com/,1,1,0
7327001,green-hills-poultry,Green Hills Poultry,"2954 FM 2200 S  D'Hanis, TX 78850","Our feed has no chemicals, antibiotics, growth hormones, no soy, is is GMO-free. Our broilers are pasture-raised, and our layers are 100% free range, and our ducks are 100% free range.",29.2944859,-99.2770082,http://www.greenhillspoultry.com/,1,0,0
7333005,longbranch-farm1,Longbranch Farm,"37 Richey Rd., Fair Play, SC 29643","Janet and Bub Dillon came to this farm in 2002 with the intent to fulfill a dream of practicing sustainable agriculture using heritage breed cows, chickens, and eventually, pigs and sheep. We also had the goal to use natural sustainable methods in our gardens using heirloom vegetables. 

Slowly we have begun to achieve those goals into Longbranch Farm and are ready to provide our market customers with the freshest locally grown food available.",34.5356297,-82.9667013,http://www.longbranchfarmsc.com/,1,0,0
7352008,yellow-wolf-farm,Yellow Wolf Farm,"375 Rreavis Rd, Harmony, NC 28634","We raise organic produce, fruit and livestock sustainably and humanely.  We are an Animal Welfare Approved farm and we never use hormones, antibiotics or medicated feeds in our food animals.  We produce beef, pork, chicken, turkey, goose, duck,rabbit, goat and lamb.",36.007177,-80.727026,www.yellowwolffarm.com,1,0,0
7372014,jako-inc,"Jako, Inc.","6003 E. Eales Rd, Hutchinson, KS 67501","Our family is committed to producing the highest quality food using no artificial or chemical inputs of any kind.  It’s not some “new idea” or “latest fad,” it’s the old-fashioned way — the way our grandparents used to eat, before chemicals, preservatives, and subsequent medical problems came into the picture.

When you visit our farm, located along the Arkansas River near Hutchinson, Kansas, you’ll see lots of pastureland.  That’s because all of our animals are raised on grass.  Cows, chickens, pigs, and sheep alike all make their home in the field.  They love it there, because it’s how they were designed to live.  Please visit our website (www.jakoinc.com) or our farm.  We'd love to meet you!",37.9843418,-97.8314924,http://www.jakoinc.com,1,1,0
7373007,morning-fresh-dairy-farm,Morning Fresh Dairy Farm,"5821 West County Road 54E  Bellvue, Colorado 80512","We raise been raising cows, and had a dairy since 1894. We raise our cows with no artificial hormones, no pesticides, no preservatives, and no antibiotics (unless they are sick, in which case they are treated and removed from the production line). We are on our way to get organic certification, and in the process run by organic standards.  Our milk is sold in glass bottles. We raise about 400 cows, milked 3 times a day.",40.6504311,-105.1819227,http://www.morningfreshdairy.com/,1,1,0
7441025,straus-family-creamery,Straus Family Creamery,"1105 Industrial Ave, Petaluma, Ca","The Straus Family Creamery is an organic, family owned dairy farm located in Tomales Bay. They pride themselves on their strong commitment to organic, sustainable, and environmentally friendly practices such as natural pest control, no GMO's, a number of organic certifications, and many others. Their products range from organic milk, butter, yogurt, and ice cream. To learn more about their farms, history, practices, and products visit their homepage at http://www.strausfamilycreamery.com/",38.2643631,-122.664362,http://www.strausfamilycreamery.com/,1,1,0
7443047,indian-hills-farm,Indian Hills Farm,"267 Big Bow Smithville, TX 78957-5115","Grass fed beef, pecan granola, vegetables, eggs",30.0444059,-97.0974055,,1,0,0
